Cindfam,Cindoff,Cindon,Cinsfam,Cinsoff,Cinson,Cotsfam,Cotsoff,Cotson,Number of Records,Sisascp,Sisastp,Sisinst,Sislect,Sisnork,Sisprof,Sistotl,Unitid (S2013 Sis),Unitid
18792,25736,,18792,25736,,18792,25736,,1,0,0,16,0,0,0,16,458405,458405
18792,25736,,18792,25736,,18792,25736,,1,0,0,16,0,0,0,16,458405,458405
21405,27819,,21405,27819,,21405,27819,,1,0,0,0,0,3,0,3,458432,458432
21405,27819,,21405,27819,,21405,27819,,1,0,0,0,0,3,0,3,458432,458432
18220,25164,,18220,25164,,18220,25164,,1,0,0,10,0,0,0,10,458441,458441
18220,25164,,18220,25164,,18220,25164,,1,0,0,10,0,0,0,10,458441,458441
18220,25164,,18220,25164,,18220,25164,,1,0,0,10,0,0,0,10,458441,458441
18220,25164,,18220,25164,,18220,25164,,1,0,0,10,0,0,0,10,458441,458441
11398,16892,,11398,16892,,11398,16892,,1,12,0,0,0,0,0,12,458469,458469
11398,16892,,11398,16892,,11398,16892,,1,12,0,0,0,0,0,12,458469,458469
11398,16892,,11398,16892,,11398,16892,,1,12,0,0,0,0,0,12,458469,458469
27280,30784,37744,27280,30784,37744,27280,30784,37744,1,0,0,9,0,0,0,9,458496,458496
27280,30784,37744,27280,30784,37744,27280,30784,37744,1,0,0,9,0,0,0,9,458496,458496
27280,30784,37744,27280,30784,37744,27280,30784,37744,1,0,0,9,0,0,0,9,458496,458496
27280,30784,37744,27280,30784,37744,27280,30784,37744,1,0,0,9,0,0,0,9,458496,458496
19845,23345,,19845,23345,,19845,23345,,1,0,0,5,0,0,0,5,458502,458502
19845,23345,,19845,23345,,19845,23345,,1,0,0,5,0,0,0,5,458502,458502
19845,23345,,19845,23345,,19845,23345,,1,0,0,5,0,0,0,5,458502,458502
19845,23345,,19845,23345,,19845,23345,,1,0,0,5,0,0,0,5,458502,458502
22212,27819,,22212,27819,,22212,27819,,1,0,0,7,0,0,0,7,458557,458557
22212,27819,,22212,27819,,22212,27819,,1,0,0,7,0,0,0,7,458557,458557
22212,27819,,22212,27819,,22212,27819,,1,0,0,7,0,0,0,7,458557,458557
22212,27819,,22212,27819,,22212,27819,,1,0,0,7,0,0,0,7,458557,458557
18303,19082,,18303,19082,,18303,19082,,1,0,0,0,0,19,0,19,458593,458593
18303,19082,,18303,19082,,18303,19082,,1,0,0,0,0,19,0,19,458593,458593
17353,24017,,17353,24017,,17353,24017,,1,0,0,0,0,12,0,12,458654,458654
17353,24017,,17353,24017,,17353,24017,,1,0,0,0,0,12,0,12,458654,458654
18961,24862,,18961,24862,,18961,24862,,1,0,0,0,0,7,0,7,458663,458663
18961,24862,,18961,24862,,18961,24862,,1,0,0,0,0,7,0,7,458663,458663
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458733,458733
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458733,458733
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458733,458733
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458733,458733
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458742,458742
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458742,458742
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458742,458742
22302,27450,,22302,27450,,22302,27450,,1,0,0,7,0,0,0,7,458742,458742
22302,27450,,22302,27450,,22302,27450,,1,0,0,13,0,0,0,13,458751,458751
22302,27450,,22302,27450,,22302,27450,,1,0,0,13,0,0,0,13,458751,458751
22302,27450,,22302,27450,,22302,27450,,1,0,0,13,0,0,0,13,458751,458751
22302,27450,,22302,27450,,22302,27450,,1,0,0,13,0,0,0,13,458751,458751
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,458760,458760
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,458760,458760
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,458760,458760
22302,27450,,22302,27450,,22302,27450,,1,0,0,8,0,0,0,8,458760,458760
22302,27450,,22302,27450,,22302,27450,,1,0,0,9,0,0,0,9,458779,458779
22302,27450,,22302,27450,,22302,27450,,1,0,0,9,0,0,0,9,458779,458779
22302,27450,,22302,27450,,22302,27450,,1,0,0,9,0,0,0,9,458779,458779
22302,27450,,22302,27450,,22302,27450,,1,0,0,9,0,0,0,9,458779,458779
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,458919,458919
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,458919,458919
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,458919,458919
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,458919,458919
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,8,8,458955,458955
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,8,8,458955,458955
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,8,8,458955,458955
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,8,8,458955,458955
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,11,11,458964,458964
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,11,11,458964,458964
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,11,11,458964,458964
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,11,11,458964,458964
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,10,10,458973,458973
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,10,10,458973,458973
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,10,10,458973,458973
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,10,10,458973,458973
27352,30856,33190,27352,30856,33190,27352,30856,33190,1,0,0,13,0,0,0,13,458982,458982
27352,30856,33190,27352,30856,33190,27352,30856,33190,1,0,0,13,0,0,0,13,458982,458982
27352,30856,33190,27352,30856,33190,27352,30856,33190,1,0,0,13,0,0,0,13,458982,458982
27352,30856,33190,27352,30856,33190,27352,30856,33190,1,0,0,13,0,0,0,13,458982,458982
22302,27450,,22302,27450,,22302,27450,,1,0,0,4,0,0,0,4,458991,458991
22302,27450,,22302,27450,,22302,27450,,1,0,0,4,0,0,0,4,458991,458991
22302,27450,,22302,27450,,22302,27450,,1,0,0,4,0,0,0,4,458991,458991
22302,27450,,22302,27450,,22302,27450,,1,0,0,4,0,0,0,4,458991,458991
19845,23345,,19845,23345,,19845,23345,,1,0,0,10,0,0,0,10,459107,459107
19845,23345,,19845,23345,,19845,23345,,1,0,0,10,0,0,0,10,459107,459107
19845,23345,,19845,23345,,19845,23345,,1,0,0,10,0,0,0,10,459107,459107
19845,23345,,19845,23345,,19845,23345,,1,0,0,10,0,0,0,10,459107,459107
24033,31530,,24033,31530,,24033,31530,,1,0,0,50,0,1,0,51,459204,459204
24033,31530,,24033,31530,,24033,31530,,1,0,0,50,0,0,0,50,459204,459204
24033,31530,,24033,31530,,24033,31530,,1,0,0,50,0,0,0,50,459204,459204
24033,31530,,24033,31530,,24033,31530,,1,0,0,50,0,0,0,50,459204,459204
24033,31530,,24033,31530,,24033,31530,,1,0,0,0,0,1,0,1,459204,459204
26043,29544,,26043,29544,,26043,29544,,1,2,8,6,0,0,0,16,459259,459259
26043,29544,,26043,29544,,26043,29544,,1,2,8,6,0,0,0,16,459259,459259
26043,29544,,26043,29544,,26043,29544,,1,2,8,6,0,0,0,16,459259,459259
26043,29544,,26043,29544,,26043,29544,,1,2,8,6,0,0,0,16,459259,459259
26043,29544,,26043,29544,,26043,29544,,1,2,9,3,0,0,0,14,459268,459268
26043,29544,,26043,29544,,26043,29544,,1,2,9,3,0,0,0,14,459268,459268
26043,29544,,26043,29544,,26043,29544,,1,2,9,3,0,0,0,14,459268,459268
26043,29544,,26043,29544,,26043,29544,,1,2,9,3,0,0,0,14,459268,459268
22431,29926,,22431,29926,,22431,29926,,1,0,0,12,0,0,0,12,459587,459587
22431,29926,,22431,29926,,22431,29926,,1,0,0,12,0,0,0,12,459587,459587
22431,29926,,22431,29926,,22431,29926,,1,0,0,12,0,0,0,12,459587,459587
22431,29926,,22431,29926,,22431,29926,,1,0,0,12,0,0,0,12,459587,459587
22431,29926,,22431,29926,,22431,29926,,1,0,0,11,0,0,0,11,459596,459596
22431,29926,,22431,29926,,22431,29926,,1,0,0,11,0,0,0,11,459596,459596
22431,29926,,22431,29926,,22431,29926,,1,0,0,11,0,0,0,11,459596,459596
22431,29926,,22431,29926,,22431,29926,,1,0,0,11,0,0,0,11,459596,459596
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,459602,459602
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,459602,459602
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,459602,459602
22431,29926,,22431,29926,,22431,29926,,1,0,0,7,0,0,0,7,459602,459602
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,459611,459611
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,459611,459611
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,459611,459611
22431,29926,,22431,29926,,22431,29926,,1,0,0,9,0,0,0,9,459611,459611
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459639,459639
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459639,459639
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459639,459639
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459639,459639
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,459648,459648
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,459648,459648
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,459648,459648
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,459648,459648
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459657,459657
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459657,459657
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459657,459657
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459657,459657
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459666,459666
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459666,459666
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459666,459666
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459666,459666
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459675,459675
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459675,459675
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459675,459675
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459675,459675
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459693,459693
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459693,459693
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459693,459693
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,459693,459693
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459709,459709
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459709,459709
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459709,459709
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459709,459709
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459718,459718
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459718,459718
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459718,459718
22431,29926,,22431,29926,,22431,29926,,1,0,0,4,0,0,0,4,459718,459718
19968,37622,,19968,37622,,19968,37622,,1,0,0,0,0,0,10,10,459727,459727
19968,37622,,19968,37622,,19968,37622,,1,0,0,0,0,0,10,10,459727,459727
19968,37622,,19968,37622,,19968,37622,,1,0,0,0,0,0,10,10,459727,459727
19968,37622,,19968,37622,,19968,37622,,1,0,0,0,0,0,10,10,459727,459727
14428,25163,,14428,25163,,14428,25163,,1,6,3,0,0,0,6,15,459842,459842
14428,25163,,14428,25163,,14428,25163,,1,6,3,0,0,0,6,15,459842,459842
14428,25163,,14428,25163,,14428,25163,,1,6,3,0,0,0,6,15,459842,459842
14428,25163,,14428,25163,,14428,25163,,1,6,3,0,0,0,6,15,459842,459842
20069,25163,,20069,25163,,20069,25163,,1,2,0,0,0,0,15,17,459851,459851
20069,25163,,20069,25163,,20069,25163,,1,2,0,0,0,0,15,17,459851,459851
20069,25163,,20069,25163,,20069,25163,,1,2,0,0,0,0,15,17,459851,459851
20069,25163,,20069,25163,,20069,25163,,1,2,0,0,0,0,15,17,459851,459851
19454,30774,,19454,30774,,19454,30774,,1,0,0,0,0,19,0,19,459930,459930
19454,30774,,19454,30774,,19454,30774,,1,0,0,0,0,19,0,19,459930,459930
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,459994,459994
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,459994,459994
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,459994,459994
21147,32064,,21147,32064,,21147,32064,,1,0,0,0,0,0,38,38,459994,459994
18217,18685,,18217,18685,,18217,18685,,1,0,0,14,0,0,0,14,460020,460020
18217,18685,,18217,18685,,18217,18685,,1,0,0,14,0,0,0,14,460020,460020
18217,18685,,18217,18685,,18217,18685,,1,0,0,14,0,0,0,14,460020,460020
18217,18685,,18217,18685,,18217,18685,,1,0,0,14,0,0,0,14,460020,460020
21437,24943,,21437,24943,,21437,24943,,1,0,0,9,0,0,0,9,460039,460039
21437,24943,,21437,24943,,21437,24943,,1,0,0,9,0,0,0,9,460039,460039
21437,24943,,21437,24943,,21437,24943,,1,0,0,9,0,0,0,9,460039,460039
21437,24943,,21437,24943,,21437,24943,,1,0,0,9,0,0,0,9,460039,460039
19971,23467,,19971,23467,,19971,23467,,1,0,0,5,0,0,0,5,460048,460048
19971,23467,,19971,23467,,19971,23467,,1,0,0,5,0,0,0,5,460048,460048
19971,23467,,19971,23467,,19971,23467,,1,0,0,5,0,0,0,5,460048,460048
19971,23467,,19971,23467,,19971,23467,,1,0,0,5,0,0,0,5,460048,460048
21410,25820,,21410,25820,,21410,25820,,1,0,0,4,0,0,0,4,460075,460075
21410,25820,,21410,25820,,21410,25820,,1,0,0,4,0,0,0,4,460075,460075
21410,25820,,21410,25820,,21410,25820,,1,0,0,4,0,0,0,4,460075,460075
21410,25820,,21410,25820,,21410,25820,,1,0,0,4,0,0,0,4,460075,460075
,,,,,,,,,1,0,0,21,0,0,0,21,460181,460181
,,,,,,,,,1,0,0,21,0,0,0,21,460181,460181
,,,,,,,,,1,0,0,21,0,0,0,21,460181,460181
,,,,,,,,,1,0,0,21,0,0,0,21,460181,460181
,,,,,,,,,1,0,0,16,0,0,0,16,460190,460190
,,,,,,,,,1,0,0,16,0,0,0,16,460190,460190
,,,,,,,,,1,0,0,16,0,0,0,16,460190,460190
,,,,,,,,,1,0,0,16,0,0,0,16,460190,460190
,,,,,,,,,1,0,0,21,0,0,0,21,460206,460206
,,,,,,,,,1,0,0,21,0,0,0,21,460206,460206
,,,,,,,,,1,0,0,21,0,0,0,21,460206,460206
,,,,,,,,,1,0,0,21,0,0,0,21,460206,460206
15711,23235,,15711,23235,,15711,23235,,1,0,0,0,0,13,0,13,460215,460215
15711,23235,,15711,23235,,15711,23235,,1,0,0,0,0,13,0,13,460215,460215
20232,27846,,20232,27846,,20232,27846,,1,0,0,0,0,14,0,14,460358,460358
20232,27846,,20232,27846,,20232,27846,,1,0,0,0,0,14,0,14,460358,460358
7644,20156,,7644,20156,,13344,25856,,1,0,0,78,0,0,0,78,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,78,0,0,0,78,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,66,0,0,0,66,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,6,0,0,0,6,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,6,0,0,0,6,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,6,0,0,0,6,460394,460394
7644,20156,,7644,20156,,13344,25856,,1,0,0,68,0,0,0,68,460464,460464
7644,20156,,7644,20156,,13344,25856,,1,0,0,68,0,0,0,68,460464,460464
7644,20156,,7644,20156,,13344,25856,,1,0,0,60,0,0,0,60,460464,460464
7644,20156,,7644,20156,,13344,25856,,1,0,0,8,0,0,0,8,460464,460464
21267,24763,,21267,24763,,21267,24763,,1,0,0,3,0,0,0,3,460613,460613
21267,24763,,21267,24763,,21267,24763,,1,0,0,3,0,0,0,3,460613,460613
21267,24763,,21267,24763,,21267,24763,,1,0,0,3,0,0,0,3,460613,460613
21267,24763,,21267,24763,,21267,24763,,1,0,0,3,0,0,0,3,460613,460613
18713,34313,,18713,34313,,18713,34313,,1,0,0,0,0,7,0,7,460668,460668
18713,34313,,18713,34313,,18713,34313,,1,0,0,0,0,7,0,7,460668,460668
18713,34313,,18713,34313,,18713,34313,,1,0,0,0,0,7,0,7,460668,460668
18713,34313,,18713,34313,,18713,34313,,1,0,0,0,0,7,0,7,460668,460668
9764,11544,,9764,11544,,9764,11544,,1,0,0,20,0,0,0,20,460677,460677
9764,11544,,9764,11544,,9764,11544,,1,0,0,20,0,0,0,20,460677,460677
9764,11544,,9764,11544,,9764,11544,,1,0,0,20,0,0,0,20,460677,460677
9764,11544,,9764,11544,,9764,11544,,1,0,0,20,0,0,0,20,460677,460677
12093,20077,,12093,20077,,12093,20077,,1,6,7,0,0,11,3,27,460738,460738
12093,20077,,12093,20077,,12093,20077,,1,6,7,0,0,0,3,16,460738,460738
12093,20077,,12093,20077,,12093,20077,,1,6,7,0,0,0,3,16,460738,460738
12093,20077,,12093,20077,,12093,20077,,1,6,7,0,0,0,3,16,460738,460738
12093,20077,,12093,20077,,12093,20077,,1,0,0,0,0,11,0,11,460738,460738
33600,43600,,33600,43600,,33600,43600,,1,0,0,0,0,19,0,19,460747,460747
33600,43600,,33600,43600,,33600,43600,,1,0,0,0,0,19,0,19,460747,460747
33600,43600,,33600,43600,,33600,43600,,1,0,0,0,0,19,0,19,460747,460747
33600,43600,,33600,43600,,33600,43600,,1,0,0,0,0,1,0,1,460747,460747
33600,43600,,33600,43600,,33600,43600,,1,0,0,0,0,18,0,18,460747,460747
18111,35918,,18111,35918,,18111,35918,,1,0,0,10,0,0,0,10,460756,460756
18111,35918,,18111,35918,,18111,35918,,1,0,0,10,0,0,0,10,460756,460756
18111,35918,,18111,35918,,18111,35918,,1,0,0,10,0,0,0,10,460756,460756
18111,35918,,18111,35918,,18111,35918,,1,0,0,10,0,0,0,10,460756,460756
18460,22321,,18460,22321,,18460,22321,,1,0,0,0,0,26,0,26,460774,460774
18460,22321,,18460,22321,,18460,22321,,1,0,0,0,0,26,0,26,460774,460774
18285,25229,,18285,25229,,18285,25229,,1,0,0,13,0,0,0,13,460817,460817
18285,25229,,18285,25229,,18285,25229,,1,0,0,13,0,0,0,13,460817,460817
18285,25229,,18285,25229,,18285,25229,,1,0,0,13,0,0,0,13,460817,460817
18285,25229,,18285,25229,,18285,25229,,1,0,0,13,0,0,0,13,460817,460817
18330,25274,,18330,25274,,18330,25274,,1,0,0,7,0,0,0,7,460826,460826
18330,25274,,18330,25274,,18330,25274,,1,0,0,7,0,0,0,7,460826,460826
18330,25274,,18330,25274,,18330,25274,,1,0,0,7,0,0,0,7,460826,460826
18330,25274,,18330,25274,,18330,25274,,1,0,0,7,0,0,0,7,460826,460826
18177,25121,,18177,25121,,18177,25121,,1,0,0,10,0,0,0,10,460835,460835
18177,25121,,18177,25121,,18177,25121,,1,0,0,10,0,0,0,10,460835,460835
18177,25121,,18177,25121,,18177,25121,,1,0,0,10,0,0,0,10,460835,460835
18177,25121,,18177,25121,,18177,25121,,1,0,0,10,0,0,0,10,460835,460835
15451,19114,,15451,19114,,15451,19114,,1,0,0,0,0,11,0,11,460844,460844
15451,19114,,15451,19114,,15451,19114,,1,0,0,0,0,11,0,11,460844,460844
14461,21985,,14461,21985,,14461,21985,,1,0,0,0,0,15,0,15,460853,460853
14461,21985,,14461,21985,,14461,21985,,1,0,0,0,0,15,0,15,460853,460853
24920,37088,,24920,37088,,24920,37088,,1,0,4,7,0,0,0,11,460871,460871
24920,37088,,24920,37088,,24920,37088,,1,0,4,7,0,0,0,11,460871,460871
24920,37088,,24920,37088,,24920,37088,,1,0,4,7,0,0,0,11,460871,460871
24920,37088,,24920,37088,,24920,37088,,1,0,4,7,0,0,0,11,460871,460871
23468,30108,,23468,30108,,23468,30108,,1,0,0,7,0,0,0,7,460899,460899
23468,30108,,23468,30108,,23468,30108,,1,0,0,7,0,0,0,7,460899,460899
23468,30108,,23468,30108,,23468,30108,,1,0,0,7,0,0,0,7,460899,460899
23468,30108,,23468,30108,,23468,30108,,1,0,0,7,0,0,0,7,460899,460899
5217,7725,,5217,7725,,5217,7725,,1,0,0,0,0,22,0,22,460923,460923
5217,7725,,5217,7725,,5217,7725,,1,0,0,0,0,22,0,22,460923,460923
17043,23631,,17043,23631,,17043,23631,,1,0,0,0,0,19,0,19,461014,461014
17043,23631,,17043,23631,,17043,23631,,1,0,0,0,0,19,0,19,461014,461014
17043,23631,,17043,23631,,17043,23631,,1,0,0,0,0,19,0,19,461014,461014
17043,23631,,17043,23631,,17043,23631,,1,0,0,0,0,19,0,19,461014,461014
9219,18883,,9219,18883,,9219,18883,,1,0,0,0,0,0,4,4,461023,461023
9219,18883,,9219,18883,,9219,18883,,1,0,0,0,0,0,4,4,461023,461023
9219,18883,,9219,18883,,9219,18883,,1,0,0,0,0,0,4,4,461023,461023
9219,18883,,9219,18883,,9219,18883,,1,0,0,0,0,0,4,4,461023,461023
16010,25010,,16010,25010,,16010,25010,,1,4,9,0,0,0,1,14,461236,461236
16010,25010,,16010,25010,,16010,25010,,1,4,9,0,0,0,1,14,461236,461236
16010,25010,,16010,25010,,16010,25010,,1,4,9,0,0,0,1,14,461236,461236
16010,25010,,16010,25010,,16010,25010,,1,4,9,0,0,0,1,14,461236,461236
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,12,0,12,461281,461281
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,11,0,11,461281,461281
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,11,0,11,461281,461281
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,3,0,3,461281,461281
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,8,0,8,461281,461281
13840,21490,,13840,21490,,13840,21490,,1,0,0,0,0,1,0,1,461281,461281
7475,12595,,7475,12595,,7475,12595,,1,0,0,0,0,4,0,4,461315,461315
7475,12595,,7475,12595,,7475,12595,,1,0,0,0,0,4,0,4,461315,461315
7475,12595,,7475,12595,,7475,12595,,1,0,0,0,0,4,0,4,461315,461315
7475,12595,,7475,12595,,7475,12595,,1,0,0,0,0,4,0,4,461315,461315
14700,22200,20800,14700,22200,20800,14700,22200,20800,1,3,17,1,1,0,0,22,461795,461795
14700,22200,20800,14700,22200,20800,14700,22200,20800,1,3,17,1,1,0,0,22,461795,461795
14700,22200,20800,14700,22200,20800,14700,22200,20800,1,3,17,1,1,0,0,22,461795,461795
14700,22200,20800,14700,22200,20800,14700,22200,20800,1,3,17,1,1,0,0,22,461795,461795
34869,42324,42324,34869,42324,42324,34869,42324,42324,1,0,0,0,0,8,0,8,462354,462354
34869,42324,42324,34869,42324,42324,34869,42324,42324,1,0,0,0,0,8,0,8,462354,462354
34869,42324,42324,34869,42324,42324,34869,42324,42324,1,0,0,0,0,8,0,8,462354,462354
34869,42324,42324,34869,42324,42324,34869,42324,42324,1,0,0,0,0,8,0,8,462354,462354
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,462372,462372
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,462372,462372
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,462372,462372
22431,29926,,22431,29926,,22431,29926,,1,0,0,2,0,0,0,2,462372,462372
21978,28678,,21978,28678,,21978,28678,,1,46,0,39,0,0,0,85,465812,465812
21978,28678,,21978,28678,,21978,28678,,1,46,0,39,0,0,0,85,465812,465812
21978,28678,,21978,28678,,21978,28678,,1,46,0,39,0,0,0,85,465812,465812
21978,28678,,21978,28678,,21978,28678,,1,46,0,39,0,0,0,85,465812,465812
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,466152,466152
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,466152,466152
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,466152,466152
15462,20970,,15462,20970,,15462,20970,,1,0,0,0,0,1,0,1,466152,466152
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,466514,466514
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,466514,466514
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,466514,466514
22302,27450,,22302,27450,,22302,27450,,1,0,0,5,0,0,0,5,466514,466514
24920,35232,,24920,35232,,24920,35232,,1,1,3,16,0,0,1,21,466921,466921
24920,35232,,24920,35232,,24920,35232,,1,1,3,16,0,0,1,21,466921,466921
24920,35232,,24920,35232,,24920,35232,,1,1,3,16,0,0,1,21,466921,466921
24920,35232,,24920,35232,,24920,35232,,1,1,3,16,0,0,1,21,466921,466921
24920,35432,,24920,35432,,24920,35432,,1,2,5,2,0,0,0,9,466930,466930
24920,35432,,24920,35432,,24920,35432,,1,2,5,2,0,0,0,9,466930,466930
24920,35432,,24920,35432,,24920,35432,,1,2,5,2,0,0,0,9,466930,466930
24920,35432,,24920,35432,,24920,35432,,1,2,5,2,0,0,0,9,466930,466930
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,467058,467058
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,467058,467058
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,467058,467058
22431,29926,,22431,29926,,22431,29926,,1,0,0,1,0,0,0,1,467058,467058
,,,,,,,,,1,0,0,11,0,0,0,11,467368,467368
,,,,,,,,,1,0,0,11,0,0,0,11,467368,467368
,,,,,,,,,1,0,0,11,0,0,0,11,467368,467368
,,,,,,,,,1,0,0,11,0,0,0,11,467368,467368
21762,26910,,21762,26910,,21762,26910,,1,0,0,6,0,0,0,6,467793,467793
21762,26910,,21762,26910,,21762,26910,,1,0,0,6,0,0,0,6,467793,467793
21762,26910,,21762,26910,,21762,26910,,1,0,0,6,0,0,0,6,467793,467793
